#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 216_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : 
DEVICE_ID : 1604
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.5
MEMORY_SIZE : 7987712
LOG_SIZE : 437068
MEMORY_USAGE : 5.47 %
BATTERY_VOLTAGE : 4.11765
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 80
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 09/10/2023 17:39:32
CONNECTION_SYSTEM_DATE_TIME : 09/10/2023 17:39:14
CONNECTION_DEVICE_DATE_TIME : 09/10/2023 17:38:53
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
02/10/2023 12:13:36;0;0;28.13;28.30;65;97;5.7185e-08;3;1.76861e-09;0;0;68.80;35.77;12.60;17.27;10.26;10.40;0.00;2.86;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:14:36;0;0;27.96;28.18;96;2801;46.6833;154;2.56667;86;1.43333;185.96;94.96;32.79;46.68;27.33;24.98;5.38;7.14;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:15:36;0;0;27.65;27.87;96;5236;87.2667;283;4.71667;160;2.66667;55.38;28.20;10.01;13.90;7.40;7.45;0.00;2.86;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:16:36;0;0;27.55;27.68;96;6;0.1;0;0;0;0;81.73;41.16;14.22;20.52;11.33;10.47;0.00;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:17:36;0;0;27.52;27.62;96;0;0;0;0;0;0;77.73;39.17;13.54;19.51;10.76;10.10;0.00;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:18:36;0;0;27.50;27.62;96;0;0;0;0;0;0;78.93;39.77;13.74;19.81;10.94;10.30;0.00;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:19:36;0;0;27.47;27.62;96;0;0;0;0;0;0;81.07;40.81;14.10;20.35;11.21;10.40;0.00;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:20:36;0;0;27.46;27.55;96;0;0;0;0;0;0;82.00;41.27;14.26;20.58;11.34;10.52;0.00;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:21:36;0;0;27.45;27.55;96;0;0;0;0;0;0;80.36;40.43;13.95;20.17;11.13;10.33;0.00;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:22:36;0;0;27.44;27.55;96;0;0;0;0;0;0;79.42;39.94;13.77;19.94;11.02;10.18;0.00;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:23:36;0;0;27.44;27.55;96;0;0;0;0;0;0;80.58;40.54;13.98;20.23;11.17;10.33;0.00;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
02/10/2023 12:24:36;0;0;27.43;27.55;96;0;0;0;0;0;0;80.67;40.59;14.01;20.25;11.17;10.35;0.00;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
