#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 222_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : 
DEVICE_ID : 1604
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.5
MEMORY_SIZE : 7987712
LOG_SIZE : 681256
MEMORY_USAGE : 8.53 %
BATTERY_VOLTAGE : 4.02353
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 96
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 03/11/2023 16:49:28
CONNECTION_SYSTEM_DATE_TIME : 03/11/2023 16:47:57
CONNECTION_DEVICE_DATE_TIME : 03/11/2023 17:47:26
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
23/10/2023 11:27:38;0;0;24.32;24.74;96;444;2.61475e-07;29;1.70783e-08;11;6.47798e-09;157.87;78.72;29.12;39.63;16.32;8.33;5.38;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:28:38;0;0;24.08;24.37;96;0;0;0;0;0;0;257.16;126.18;45.46;64.55;27.25;12.49;11.83;11.43;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:29:38;0;0;23.95;24.24;96;0;0;0;0;0;0;260.40;127.88;46.07;65.37;27.70;13.00;11.83;11.43;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:30:38;0;0;23.85;24.05;96;0;0;0;0;0;0;259.64;127.47;45.92;65.18;27.59;12.91;11.83;11.43;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:31:38;0;0;23.75;23.93;72;394;6.56667;30;0.5;13;0.216667;264.04;129.88;46.91;66.28;28.06;12.56;11.83;10.95;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:32:38;0;0;23.56;23.80;68;10501;175.017;537;8.95;337;5.61667;54.13;27.05;10.05;13.59;5.56;3.37;0.00;0.95;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:33:38;0;0;23.44;23.49;96;1400;23.3333;88;1.46667;39;0.65;291.64;144.48;54.48;73.21;26.63;6.05;1.08;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:34:38;0;0;23.32;23.68;96;1595;26.5833;102;1.7;49;0.816667;306.36;151.95;57.28;76.91;28.21;6.15;4.30;7.14;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:35:38;0;0;23.04;23.37;96;0;0;0;0;0;0;354.44;175.51;66.01;88.98;32.68;7.23;6.45;8.10;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:36:38;0;0;22.86;23.12;96;0;0;0;0;0;0;354.00;175.32;65.94;88.87;32.68;7.23;6.45;8.10;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:37:38;0;0;22.73;22.99;96;0;0;0;0;0;0;353.02;174.92;65.80;88.62;32.64;7.23;5.38;7.62;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 11:38:38;0;0;22.61;22.87;96;0;0;0;0;0;0;352.27;174.57;65.67;88.43;32.60;7.23;5.38;7.62;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
