#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 214_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 3132
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.5
MEMORY_SIZE : 7987712
LOG_SIZE : 429080
MEMORY_USAGE : 5.37 %
BATTERY_VOLTAGE : 4.14118
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 80
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 02/10/2023 13:25:25
CONNECTION_SYSTEM_DATE_TIME : 02/10/2023 13:25:07
CONNECTION_DEVICE_DATE_TIME : 02/10/2023 13:24:38
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
25/09/2023 11:10:03;0;0;27.48;27.92;96;11;6.48723e-09;0;0;0;0;373.87;191.30;68.68;93.85;49.11;61.80;16.13;14.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:10:12;0;0;27.49;27.86;96;6;0.666667;0;0;0;0;376.00;192.32;68.99;94.39;49.46;62.25;20.43;17.14;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:11:12;0;0;27.36;27.55;96;4;0.0666667;0;0;0;0;373.69;191.11;68.51;93.81;49.23;61.53;19.35;16.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:12:12;0;0;27.25;27.42;96;0;0;0;0;0;0;369.42;188.90;67.67;92.74;48.74;60.72;19.35;16.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:13:12;0;0;27.18;27.30;96;0;0;0;0;0;0;364.18;186.12;66.60;91.42;48.12;59.76;18.28;16.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:14:12;0;0;27.10;27.23;96;0;0;0;0;0;0;357.33;182.52;65.23;89.70;47.28;58.46;18.28;15.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:15:12;0;0;27.05;27.17;96;4;0.0666667;1;0.0166667;0;0;351.56;179.49;64.07;88.25;46.62;57.45;18.28;15.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:16:12;0;0;27.01;27.11;96;0;0;0;0;0;0;342.98;175.02;62.41;86.10;45.55;55.90;17.20;15.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:17:12;0;0;26.98;27.05;96;3;0.05;0;0;0;0;333.56;170.12;60.57;83.73;44.40;54.26;17.20;15.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:18:12;0;0;26.95;27.05;96;0;0;0;0;0;0;330.40;168.44;59.94;82.94;43.98;53.71;16.13;14.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:19:12;0;0;26.92;27.05;96;0;0;0;0;0;0;323.47;164.83;58.58;81.20;43.14;52.53;16.13;14.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:20:12;0;0;26.90;26.98;96;0;0;0;0;0;0;318.04;162.03;57.53;79.84;42.52;51.65;16.13;14.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
25/09/2023 11:21:12;0;0;26.90;26.98;96;0;0;0;0;0;0;311.11;158.39;56.14;78.10;41.69;50.27;15.05;13.81;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
