#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 223_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 11/09/2023
SUBJECT_DESCRIPTION : 
DEVICE_ID : 3123
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.6
MEMORY_SIZE : 7987712
LOG_SIZE : 423074
MEMORY_USAGE : 5.30 %
BATTERY_VOLTAGE : 4.09412
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 80
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 06/11/2023 10:02:29
CONNECTION_SYSTEM_DATE_TIME : 06/11/2023 10:01:44
CONNECTION_DEVICE_DATE_TIME : 06/11/2023 10:01:22
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
30/10/2023 10:08:55;0;1;23.38;23.59;96;0;0;0;0;0;0;298.53;142.44;44.83;74.94;42.61;60.23;17.20;14.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:09:55;0;0;23.28;23.41;96;16;0.266667;4;0.0666667;0;0;246.84;117.65;36.86;61.97;35.49;48.63;13.98;12.86;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:10:55;0;0;23.26;23.34;96;21;0.35;2;0.0333333;1;0.0166667;234.09;111.57;34.90;58.76;33.79;45.50;13.98;12.38;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:11:55;0;0;23.25;23.34;96;0;0;0;0;0;0;238.71;113.76;35.60;59.92;34.41;46.19;13.98;12.38;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:12:55;0;0;23.23;23.34;96;0;0;0;0;0;0;228.31;108.83;34.09;57.31;32.88;44.08;12.90;11.90;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:13:55;0;0;23.23;23.28;96;36;0.6;2;0.0333333;2;0.0333333;260.44;124.19;38.95;65.38;37.42;50.15;16.13;13.81;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:14:55;0;0;23.22;23.28;96;0;0;0;0;0;0;297.64;141.96;44.62;74.72;42.58;57.62;18.28;15.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:15:55;0;0;23.22;23.28;96;5;0.0833333;0;0;0;0;298.27;142.24;44.69;74.87;42.69;57.03;18.28;15.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:16:55;0;0;23.25;23.34;66;1075;17.9167;57;0.95;21;0.35;80.18;38.18;11.82;20.13;11.81;16.69;2.15;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
30/10/2023 10:17:55;0;0;23.03;23.34;96;4937;82.2833;273;4.55;125;2.08333;47.33;22.22;6.85;11.88;6.65;7.38;0.00;1.90;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
